gage,time,ft,m3
11185500,2014-12-20,2.5,0.07079211648
11185500,2014-12-21,4.5,0.1274258097
11185500,2014-12-22,32.0,0.9061390909
11185500,2014-12-23,38.0,1.07604017
11185500,2014-12-24,57.0,1.614060256
11185500,2014-12-25,106.0,3.001585739
11185500,2014-12-26,84.0,2.378615114
11185500,2014-12-27,61.0,1.727327642
11185500,2014-12-28,75.0,2.123763494
11185500,2014-12-29,83.0,2.350298267
11185500,2014-12-30,79.0,2.237030881
11185500,2014-12-31,61.0,1.727327642
11185500,2015-01-01,48.0,1.359208636
11185500,2015-01-02,50.0,1.41584233
11185500,2015-01-03,61.0,1.727327642
11185500,2015-01-04,72.0,2.038812955
11185500,2015-01-05,71.0,2.010496108
11185500,2015-01-06,57.0,1.614060256
11185500,2015-01-07,47.0,1.33089179
11185500,2015-01-08,45.0,1.274258097
11185500,2015-01-09,44.0,1.24594125
11185500,2015-01-10,61.0,1.727327642
11185500,2015-01-11,92.0,2.605149886
11185500,2015-01-12,95.0,2.690100426
11185500,2015-01-13,84.0,2.378615114
11185500,2015-01-14,81.0,2.293664574
11185500,2015-01-15,77.0,2.180397188
11185500,2015-01-16,77.0,2.180397188
11185500,2015-01-17,76.0,2.152080341
11185500,2015-01-18,76.0,2.152080341
11185500,2015-01-19,77.0,2.180397188
11185500,2015-01-20,77.0,2.180397188
11185500,2015-01-21,77.0,2.180397188
11185500,2015-01-22,80.0,2.265347727
11185500,2015-01-23,82.0,2.321981421
11185500,2015-01-24,84.0,2.378615114
11185500,2015-01-25,83.0,2.350298267
11185500,2015-01-26,83.0,2.350298267
11185500,2015-01-27,93.0,2.633466733
11185500,2015-01-28,109.0,3.086536279
11185500,2015-01-29,101.0,2.860001506
11185500,2015-01-30,100.0,2.831684659
11185500,2015-01-31,100.0,2.831684659
11185500,2015-02-01,97.0,2.746734119
11185500,2015-02-02,92.0,2.605149886
11185500,2015-02-03,91.0,2.57683304
11185500,2015-02-04,91.0,2.57683304
11185500,2015-02-05,90.0,2.548516193
11185500,2015-02-06,90.0,2.548516193
11185500,2015-02-07,97.0,2.746734119
11185500,2015-02-08,184.0,5.210299773
11185500,2015-02-09,278.0,7.872083353
11185500,2015-02-10,242.0,6.852676875
11185500,2015-02-11,194.0,5.493468239
11185500,2015-02-12,173.0,4.89881446
11185500,2015-02-13,166.0,4.700596534
11185500,2015-02-14,170.0,4.813863921
11185500,2015-02-15,169.0,4.785547074
11185500,2015-02-16,166.0,4.700596534
11185500,2015-02-17,163.0,4.615645994
11185500,2015-02-18,160.0,4.530695455
11185500,2015-02-19,160.0,4.530695455
11185500,2015-02-20,161.0,4.559012301
11185500,2015-02-21,158.0,4.474061762
11185500,2015-02-22,160.0,4.530695455
11185500,2015-02-23,187.0,5.295250313
11185500,2015-02-24,161.0,4.559012301
11185500,2015-02-25,159.0,4.502378608
11185500,2015-02-26,166.0,4.700596534
11185500,2015-02-27,163.0,4.615645994
11185500,2015-02-28,147.0,4.162576449
11185500,2015-03-01,54.0,1.529109716
11185500,2015-03-02,0.0,0.0
11185500,2015-03-03,0.0,0.0
11185500,2015-03-04,0.0,0.0
11185500,2015-03-05,0.0,0.0
11185500,2015-03-06,0.0,0.0
11185500,2015-03-07,0.0,0.0
11185500,2015-03-08,0.0,0.0
11185500,2015-03-09,0.0,0.0
11185500,2015-03-10,0.0,0.0
11185500,2015-03-11,0.0,0.0
11185500,2015-03-12,11.0,0.3114853125
11185500,2015-03-13,77.0,2.180397188
11185500,2015-03-14,100.0,2.831684659
11185500,2015-03-15,107.0,3.029902585
11185500,2015-03-16,118.0,3.341387898
11185500,2015-03-17,127.0,3.596239517
11185500,2015-03-18,139.0,3.936041676
11185500,2015-03-19,135.0,3.82277429
11185500,2015-03-20,129.0,3.65287321
11185500,2015-03-21,126.0,3.567922671
11185500,2015-03-22,128.0,3.624556364
11185500,2015-03-23,130.0,3.681190057
11185500,2015-03-24,125.0,3.539605824
11185500,2015-03-25,126.0,3.567922671
11185500,2015-03-26,130.0,3.681190057
11185500,2015-03-27,145.0,4.105942756
11185500,2015-03-28,170.0,4.813863921
11185500,2015-03-29,188.0,5.323567159
11185500,2015-03-30,189.0,5.351884006
11185500,2015-03-31,179.0,5.06871554
11185500,2015-04-01,168.0,4.757230227
11185500,2015-04-02,154.0,4.360794375
11185500,2015-04-03,134.0,3.794457443
11185500,2015-04-04,120.0,3.398021591
11185500,2015-04-05,111.0,3.143169972
11185500,2015-04-06,104.0,2.944952046
11185500,2015-04-07,102.0,2.888318352
11185500,2015-04-08,107.0,3.029902585
11185500,2015-04-09,110.0,3.114853125
11185500,2015-04-10,107.0,3.029902585
11185500,2015-04-11,103.0,2.916635199
11185500,2015-04-12,106.0,3.001585739
11185500,2015-04-13,102.0,2.888318352
11185500,2015-04-14,104.0,2.944952046
11185500,2015-04-15,103.0,2.916635199
11185500,2015-04-16,96.0,2.718417273
11185500,2015-04-17,92.0,2.605149886
11185500,2015-04-18,91.0,2.57683304
11185500,2015-04-19,93.0,2.633466733
11185500,2015-04-20,100.0,2.831684659
11185500,2015-04-21,97.0,2.746734119
11185500,2015-04-22,93.0,2.633466733
11185500,2015-04-23,90.0,2.548516193
11185500,2015-04-24,92.0,2.605149886
11185500,2015-04-25,100.0,2.831684659
11185500,2015-04-26,105.0,2.973268892
11185500,2015-04-27,106.0,3.001585739
11185500,2015-04-28,130.0,3.681190057
11185500,2015-04-29,165.0,4.672279688
11185500,2015-04-30,205.0,5.804953551
11185500,2015-05-01,225.0,6.371290483
11185500,2015-05-02,238.0,6.739409489
11185500,2015-05-03,238.0,6.739409489
11185500,2015-05-04,243.0,6.880993722
11185500,2015-05-05,238.0,6.739409489
11185500,2015-05-06,199.0,5.635052472
11185500,2015-05-07,189.0,5.351884006
11185500,2015-05-08,179.0,5.06871554
11185500,2015-05-09,164.0,4.643962841
11185500,2015-05-10,147.0,4.162576449
11185500,2015-05-11,136.0,3.851091137
11185500,2015-05-12,140.0,3.964358523
11185500,2015-05-13,132.0,3.73782375
11185500,2015-05-14,130.0,3.681190057
11185500,2015-05-15,139.0,3.936041676
11185500,2015-05-16,138.0,3.90772483
11185500,2015-05-17,127.0,3.596239517
11185500,2015-05-18,130.0,3.681190057
11185500,2015-05-19,136.0,3.851091137
11185500,2015-05-20,131.0,3.709506904
11185500,2015-05-21,129.0,3.65287321
11185500,2015-05-22,134.0,3.794457443
11185500,2015-05-23,155.0,4.389111222
11185500,2015-05-24,155.0,4.389111222
11185500,2015-05-25,161.0,4.559012301
11185500,2015-05-26,182.0,5.15366608
11185500,2015-05-27,206.0,5.833270398
11185500,2015-05-28,233.0,6.597825256
11185500,2015-05-29,250.0,7.079211648
11185500,2015-05-30,257.0,7.277429574
11185500,2015-05-31,277.0,7.843766506
11185500,2015-06-01,280.0,7.928717046
11185500,2015-06-02,259.0,7.334063267
11185500,2015-06-03,221.0,6.258023097
11185500,2015-06-04,198.0,5.606735625
11185500,2015-06-05,179.0,5.06871554
11185500,2015-06-06,156.0,4.417428068
11185500,2015-06-07,140.0,3.964358523
11185500,2015-06-08,129.0,3.65287321
11185500,2015-06-09,125.0,3.539605824
11185500,2015-06-10,148.0,4.190893296
11185500,2015-06-11,143.0,4.049309063
11185500,2015-06-12,161.0,4.559012301
11185500,2015-06-13,174.0,4.927131307
11185500,2015-06-14,189.0,5.351884006
11185500,2015-06-15,202.0,5.720003012
11185500,2015-06-16,176.0,4.983765
11185500,2015-06-17,146.0,4.134259602
11185500,2015-06-18,120.0,3.398021591
11185500,2015-06-19,105.0,2.973268892
11185500,2015-06-20,92.0,2.605149886
11185500,2015-06-21,76.0,2.152080341
11185500,2015-06-22,65.0,1.840595028
11185500,2015-06-23,49.0,1.387525483
11185500,2015-06-24,43.0,1.217624403
11185500,2015-06-25,41.0,1.16099071
11185500,2015-06-26,40.0,1.132673864
11185500,2015-06-27,40.0,1.132673864
11185500,2015-06-28,40.0,1.132673864
11185500,2015-06-29,40.0,1.132673864
11185500,2015-06-30,41.0,1.16099071
11185500,2015-07-01,41.0,1.16099071
11185500,2015-07-02,42.0,1.189307557
11185500,2015-07-03,171.0,4.842180767
11185500,2015-07-04,151.0,4.275843835
11185500,2015-07-05,128.0,3.624556364
11185500,2015-07-06,132.0,3.73782375
11185500,2015-07-07,108.0,3.058219432
11185500,2015-07-08,111.0,3.143169972
11185500,2015-07-09,88.0,2.4918825
11185500,2015-07-10,82.0,2.321981421
11185500,2015-07-11,80.0,2.265347727
11185500,2015-07-12,75.0,2.123763494
11185500,2015-07-13,57.0,1.614060256
11185500,2015-07-14,42.0,1.189307557
11185500,2015-07-15,41.0,1.16099071
11185500,2015-07-16,41.0,1.16099071
11185500,2015-07-17,41.0,1.16099071
11185500,2015-07-18,41.0,1.16099071
11185500,2015-07-19,42.0,1.189307557
11185500,2015-07-20,41.0,1.16099071
11185500,2015-07-21,60.0,1.699010796
11185500,2015-07-22,82.0,2.321981421
11185500,2015-07-23,104.0,2.944952046
11185500,2015-07-24,79.0,2.237030881
11185500,2015-07-25,53.0,1.500792869
11185500,2015-07-26,41.0,1.16099071
11185500,2015-07-27,41.0,1.16099071
11185500,2015-07-28,42.0,1.189307557
11185500,2015-07-29,42.0,1.189307557
11185500,2015-07-30,42.0,1.189307557
11185500,2015-07-31,42.0,1.189307557
11185500,2015-08-01,42.0,1.189307557
11185500,2015-08-02,42.0,1.189307557
11185500,2015-08-03,42.0,1.189307557
11185500,2015-08-04,42.0,1.189307557
11185500,2015-08-05,42.0,1.189307557
11185500,2015-08-06,42.0,1.189307557
11185500,2015-08-07,42.0,1.189307557
11185500,2015-08-08,42.0,1.189307557
11185500,2015-08-09,42.0,1.189307557
11185500,2015-08-10,42.0,1.189307557
11185500,2015-08-11,42.0,1.189307557
11185500,2015-08-12,42.0,1.189307557
11185500,2015-08-13,42.0,1.189307557
11185500,2015-08-14,42.0,1.189307557
11185500,2015-08-15,42.0,1.189307557
11185500,2015-08-16,42.0,1.189307557
11185500,2015-08-17,42.0,1.189307557
11185500,2015-08-18,42.0,1.189307557
11185500,2015-08-19,42.0,1.189307557
11185500,2015-08-20,42.0,1.189307557
11185500,2015-08-21,41.0,1.16099071
11185500,2015-08-22,41.0,1.16099071
11185500,2015-08-23,41.0,1.16099071
11185500,2015-08-24,41.0,1.16099071
11185500,2015-08-25,41.0,1.16099071
11185500,2015-08-26,41.0,1.16099071
11185500,2015-08-27,41.0,1.16099071
11185500,2015-08-28,41.0,1.16099071
11185500,2015-08-29,41.0,1.16099071
11185500,2015-08-30,41.0,1.16099071
11185500,2015-08-31,41.0,1.16099071
11185500,2015-09-01,41.0,1.16099071
11185500,2015-09-02,41.0,1.16099071
11185500,2015-09-03,41.0,1.16099071
11185500,2015-09-04,41.0,1.16099071
11185500,2015-09-05,41.0,1.16099071
11185500,2015-09-06,41.0,1.16099071
11185500,2015-09-07,41.0,1.16099071
11185500,2015-09-08,41.0,1.16099071
11185500,2015-09-09,41.0,1.16099071
11185500,2015-09-10,41.0,1.16099071
11185500,2015-09-11,41.0,1.16099071
11185500,2015-09-12,41.0,1.16099071
11185500,2015-09-13,41.0,1.16099071
11185500,2015-09-14,41.0,1.16099071
11185500,2015-09-15,41.0,1.16099071
11185500,2015-09-16,41.0,1.16099071
11185500,2015-09-17,41.0,1.16099071
11185500,2015-09-18,41.0,1.16099071
11185500,2015-09-19,41.0,1.16099071
11185500,2015-09-20,41.0,1.16099071
11185500,2015-09-21,41.0,1.16099071
11185500,2015-09-22,41.0,1.16099071
11185500,2015-09-23,41.0,1.16099071
11185500,2015-09-24,41.0,1.16099071
11185500,2015-09-25,41.0,1.16099071
11185500,2015-09-26,41.0,1.16099071
11185500,2015-09-27,41.0,1.16099071
11185500,2015-09-28,41.0,1.16099071
11185500,2015-09-29,41.0,1.16099071
11185500,2015-09-30,41.0,1.16099071
11185500,2015-10-01,41.0,1.16099071
11185500,2015-10-02,41.0,1.16099071
11185500,2015-10-03,41.0,1.16099071
11185500,2015-10-04,42.0,1.189307557
11185500,2015-10-05,42.0,1.189307557
11185500,2015-10-06,42.0,1.189307557
11185500,2015-10-07,42.0,1.189307557
11185500,2015-10-08,42.0,1.189307557
11185500,2015-10-09,42.0,1.189307557
11185500,2015-10-10,42.0,1.189307557
11185500,2015-10-11,42.0,1.189307557
11185500,2015-10-12,42.0,1.189307557
11185500,2015-10-13,42.0,1.189307557
11185500,2015-10-14,42.0,1.189307557
11185500,2015-10-15,42.0,1.189307557
11185500,2015-10-16,42.0,1.189307557
11185500,2015-10-17,42.0,1.189307557
11185500,2015-10-18,42.0,1.189307557
11185500,2015-10-19,42.0,1.189307557
11185500,2015-10-20,56.0,1.585743409
11185500,2015-10-21,54.0,1.529109716
11185500,2015-10-22,47.0,1.33089179
11185500,2015-10-23,41.0,1.16099071
11185500,2015-10-24,41.0,1.16099071
11185500,2015-10-25,41.0,1.16099071
11185500,2015-10-26,41.0,1.16099071
11185500,2015-10-27,41.0,1.16099071
11185500,2015-10-28,41.0,1.16099071
11185500,2015-10-29,41.0,1.16099071
11185500,2015-10-30,41.0,1.16099071
11185500,2015-10-31,41.0,1.16099071
11185500,2015-11-01,56.0,1.585743409
11185500,2015-11-02,62.0,1.755644489
11185500,2015-11-03,69.0,1.953862415
11185500,2015-11-04,73.0,2.067129801
11185500,2015-11-05,75.0,2.123763494
11185500,2015-11-06,73.0,2.067129801
11185500,2015-11-07,73.0,2.067129801
11185500,2015-11-08,78.0,2.208714034
11185500,2015-11-09,80.0,2.265347727
11185500,2015-11-10,96.0,2.718417273
11185500,2015-11-11,90.0,2.548516193
11185500,2015-11-12,75.0,2.123763494
11185500,2015-11-13,80.0,2.265347727
11185500,2015-11-14,85.0,2.40693196
11185500,2015-11-15,85.0,2.40693196
11185500,2015-11-16,97.0,2.746734119
11185500,2015-11-17,84.0,2.378615114
11185500,2015-11-18,92.0,2.605149886
11185500,2015-11-19,102.0,2.888318352
11185500,2015-11-20,102.0,2.888318352
11185500,2015-11-21,102.0,2.888318352
11185500,2015-11-22,102.0,2.888318352
11185500,2015-11-23,101.0,2.860001506
11185500,2015-11-24,96.0,2.718417273
11185500,2015-11-25,93.0,2.633466733
11185500,2015-11-26,87.0,2.463565654
11185500,2015-11-27,70.0,1.982179261
11185500,2015-11-28,76.0,2.152080341
11185500,2015-11-29,76.0,2.152080341
11185500,2015-11-30,65.0,1.840595028
11185500,2015-12-01,66.0,1.868911875
11185500,2015-12-02,64.0,1.812278182
11185500,2015-12-03,63.0,1.783961335
11185500,2015-12-04,69.0,1.953862415
11185500,2015-12-05,62.0,1.755644489
11185500,2015-12-06,62.0,1.755644489
11185500,2015-12-07,62.0,1.755644489
11185500,2015-12-08,62.0,1.755644489
11185500,2015-12-09,66.0,1.868911875
11185500,2015-12-10,67.0,1.897228722
11185500,2015-12-11,91.0,2.57683304
11185500,2015-12-12,90.0,2.548516193
11185500,2015-12-13,65.0,1.840595028
11185500,2015-12-14,85.0,2.40693196
11185500,2015-12-15,70.0,1.982179261
11185500,2015-12-16,52.0,1.472476023
11185500,2015-12-17,70.0,1.982179261
11185500,2015-12-18,88.0,2.4918825
11185500,2015-12-19,86.0,2.435248807
11185500,2015-12-20,82.0,2.321981421
11185500,2015-12-21,76.0,2.152080341
11185500,2015-12-22,184.0,5.210299773
11185500,2015-12-23,266.0,7.532281193
11185500,2015-12-24,173.0,4.89881446
11185500,2015-12-25,144.0,4.077625909
11185500,2015-12-26,107.0,3.029902585
11185500,2015-12-27,81.0,2.293664574
11185500,2015-12-28,101.0,2.860001506
11185500,2015-12-29,105.0,2.973268892
11185500,2015-12-30,77.0,2.180397188
11185500,2015-12-31,89.0,2.520199347
11185500,2016-01-01,75.0,2.123763494
11185500,2016-01-02,86.0,2.435248807
11185500,2016-01-03,99.0,2.803367813
11185500,2016-01-04,98.0,2.775050966
11185500,2016-01-05,106.0,3.001585739
11185500,2016-01-06,121.0,3.426338438
11185500,2016-01-07,116.0,3.284754205
11185500,2016-01-08,114.0,3.228120511
11185500,2016-01-09,89.0,2.520199347
11185500,2016-01-10,109.0,3.086536279
11185500,2016-01-11,116.0,3.284754205
11185500,2016-01-12,101.0,2.860001506
11185500,2016-01-13,102.0,2.888318352
11185500,2016-01-14,107.0,3.029902585
11185500,2016-01-15,105.0,2.973268892
11185500,2016-01-16,109.0,3.086536279
11185500,2016-01-17,113.0,3.199803665
11185500,2016-01-18,118.0,3.341387898
11185500,2016-01-19,215.0,6.088122017
11185500,2016-01-20,335.0,9.486143608
11185500,2016-01-21,263.0,7.447330654
11185500,2016-01-22,217.0,6.14475571
11185500,2016-01-23,217.0,6.14475571
11185500,2016-01-24,236.0,6.682775796
11185500,2016-01-25,192.0,5.436834546
11185500,2016-01-26,173.0,4.89881446
11185500,2016-01-27,162.0,4.587329148
11185500,2016-01-28,158.0,4.474061762
11185500,2016-01-29,158.0,4.474061762
11185500,2016-01-30,251.0,7.107528495
11185500,2016-01-31,489.0,13.84693798
11185500,2016-02-01,355.0,10.05248054
11185500,2016-02-02,268.0,7.588914887
11185500,2016-02-03,244.0,6.909310568
11185500,2016-02-04,248.0,7.022577955
11185500,2016-02-05,241.0,6.824360029
11185500,2016-02-06,225.0,6.371290483
11185500,2016-02-07,226.0,6.39960733
11185500,2016-02-08,237.0,6.711092642
11185500,2016-02-09,255.0,7.220795881
11185500,2016-02-10,263.0,7.447330654
11185500,2016-02-11,272.0,7.702182273
11185500,2016-02-12,278.0,7.872083353
11185500,2016-02-13,279.0,7.900400199
11185500,2016-02-14,280.0,7.928717046
11185500,2016-02-15,280.0,7.928717046
11185500,2016-02-16,294.0,8.325152898
11185500,2016-02-17,312.0,8.834856137
11185500,2016-02-18,320.0,9.061390909
11185500,2016-02-19,321.0,9.089707756
11185500,2016-02-20,321.0,9.089707756
11185500,2016-02-21,319.0,9.033074063
11185500,2016-02-22,315.0,8.919806676
11185500,2016-02-23,311.0,8.80653929
11185500,2016-02-24,313.0,8.863172983
11185500,2016-02-25,319.0,9.033074063
11185500,2016-02-26,337.0,9.542777302
11185500,2016-02-27,362.0,10.25069847
11185500,2016-02-28,372.0,10.53386693
11185500,2016-02-29,341.0,9.656044688
11185500,2016-03-01,312.0,8.834856137
11185500,2016-03-02,314.0,8.89148983
11185500,2016-03-03,314.0,8.89148983
11185500,2016-03-04,335.0,9.486143608
11185500,2016-03-05,371.0,10.50555009
11185500,2016-03-06,528.0,14.951295
11185500,2016-03-07,528.0,14.951295
11185500,2016-03-08,457.0,12.94079889
11185500,2016-03-09,431.0,12.20456088
11185500,2016-03-10,430.0,12.17624403
11185500,2016-03-11,450.0,12.74258097
11185500,2016-03-12,469.0,13.28060105
11185500,2016-03-13,446.0,12.62931358
11185500,2016-03-14,445.0,12.60099673
11185500,2016-03-15,431.0,12.20456088
11185500,2016-03-16,410.0,11.6099071
11185500,2016-03-17,416.0,11.77980818
11185500,2016-03-18,439.0,12.43109565
11185500,2016-03-19,461.0,13.05406628
11185500,2016-03-20,467.0,13.22396736
11185500,2016-03-21,480.0,13.59208636
11185500,2016-03-22,484.0,13.70535375
11185500,2016-03-23,444.0,12.57267989
11185500,2016-03-24,421.0,11.92139242
11185500,2016-03-25,431.0,12.20456088
11185500,2016-03-26,451.0,12.77089781
11185500,2016-03-27,478.0,13.53545267
11185500,2016-03-28,502.0,14.21505699
11185500,2016-03-29,473.0,13.39386844
11185500,2016-03-30,437.0,12.37446196
11185500,2016-03-31,408.0,11.55327341
11185500,2016-04-01,366.0,10.36396585
11185500,2016-04-02,377.0,10.67545117
11185500,2016-04-03,418.0,11.83644188
11185500,2016-04-04,461.0,13.05406628
11185500,2016-04-05,513.0,14.5265423
11185500,2016-04-06,572.0,16.19723625
11185500,2016-04-07,583.0,16.50872156
11185500,2016-04-08,581.0,16.45208787
11185500,2016-04-09,580.0,16.42377102
11185500,2016-04-10,578.0,16.36713733
11185500,2016-04-11,567.0,16.05565202
11185500,2016-04-12,580.0,16.42377102
11185500,2016-04-13,586.0,16.5936721
11185500,2016-04-14,585.0,16.56535526
11185500,2016-04-15,582.0,16.48040472
11185500,2016-04-16,578.0,16.36713733
11185500,2016-04-17,562.0,15.91406778
11185500,2016-04-18,579.0,16.39545418
11185500,2016-04-19,581.0,16.45208787
11185500,2016-04-20,580.0,16.42377102
11185500,2016-04-21,580.0,16.42377102
11185500,2016-04-22,530.0,15.00792869
11185500,2016-04-23,514.0,14.55485915
11185500,2016-04-24,464.0,13.13901682
11185500,2016-04-25,561.0,15.88575094
11185500,2016-04-26,561.0,15.88575094
11185500,2016-04-27,557.0,15.77248355
11185500,2016-04-28,558.0,15.8008004
11185500,2016-04-29,554.0,15.68753301
11185500,2016-04-30,548.0,15.51763193
11185500,2016-05-01,541.0,15.31941401
11185500,2016-05-02,545.0,15.43268139
11185500,2016-05-03,570.0,16.14060256
11185500,2016-05-04,559.0,15.82911724
11185500,2016-05-05,566.0,16.02733517
11185500,2016-05-06,585.0,16.56535526
11185500,2016-05-07,583.0,16.50872156
11185500,2016-05-08,560.0,15.85743409
11185500,2016-05-09,571.0,16.1689194
11185500,2016-05-10,569.0,16.11228571
11185500,2016-05-11,574.0,16.25386994
11185500,2016-05-12,580.0,16.42377102
11185500,2016-05-13,579.0,16.39545418
11185500,2016-05-14,579.0,16.39545418
11185500,2016-05-15,540.0,15.29109716
11185500,2016-05-16,583.0,16.50872156
11185500,2016-05-17,578.0,16.36713733
11185500,2016-05-18,578.0,16.36713733
11185500,2016-05-19,581.0,16.45208787
11185500,2016-05-20,565.0,15.99901832
11185500,2016-05-21,442.0,12.51604619
11185500,2016-05-22,575.0,16.28218679
11185500,2016-05-23,556.0,15.74416671
11185500,2016-05-24,543.0,15.3760477
11185500,2016-05-25,507.0,14.35664122
11185500,2016-05-26,455.0,12.8841652
11185500,2016-05-27,490.0,13.87525483
11185500,2016-05-28,497.0,14.07347276
11185500,2016-05-29,540.0,15.29109716
11185500,2016-05-30,537.0,15.20614662
11185500,2016-05-31,566.0,16.02733517
11185500,2016-06-01,576.0,16.31050364
11185500,2016-06-02,577.0,16.33882048
11185500,2016-06-03,585.0,16.56535526
11185500,2016-06-04,586.0,16.5936721
11185500,2016-06-05,587.0,16.62198895
11185500,2016-06-06,587.0,16.62198895
11185500,2016-06-07,586.0,16.5936721
11185500,2016-06-08,572.0,16.19723625
11185500,2016-06-09,556.0,15.74416671
11185500,2016-06-10,386.0,10.93030278
11185500,2016-06-11,293.0,8.296836051
11185500,2016-06-12,293.0,8.296836051
11185500,2016-06-13,294.0,8.325152898
11185500,2016-06-14,305.0,8.636638211
11185500,2016-06-15,318.0,9.004757216
11185500,2016-06-16,321.0,9.089707756
11185500,2016-06-17,358.0,10.13743108
11185500,2016-06-18,554.0,15.68753301
11185500,2016-06-19,569.0,16.11228571
11185500,2016-06-20,580.0,16.42377102
11185500,2016-06-21,579.0,16.39545418
11185500,2016-06-22,514.0,14.55485915
11185500,2016-06-23,528.0,14.951295
11185500,2016-06-24,463.0,13.11069997
11185500,2016-06-25,563.0,15.94238463
11185500,2016-06-26,564.0,15.97070148
11185500,2016-06-27,570.0,16.14060256
11185500,2016-06-28,575.0,16.28218679
11185500,2016-06-29,582.0,16.48040472
11185500,2016-06-30,587.0,16.62198895
11185500,2016-07-01,583.0,16.50872156
11185500,2016-07-02,532.0,15.06456239
11185500,2016-07-03,481.0,13.62040321
11185500,2016-07-04,432.0,12.23287773
11185500,2016-07-05,400.0,11.32673864
11185500,2016-07-06,369.0,10.44891639
11185500,2016-07-07,333.0,9.429509915
11185500,2016-07-08,309.0,8.749905597
11185500,2016-07-09,291.0,8.240202358
11185500,2016-07-10,272.0,7.702182273
11185500,2016-07-11,252.0,7.135845341
11185500,2016-07-12,229.0,6.48455787
11185500,2016-07-13,207.0,5.861587245
11185500,2016-07-14,188.0,5.323567159
11185500,2016-07-15,181.0,5.125349233
11185500,2016-07-16,174.0,4.927131307
11185500,2016-07-17,167.0,4.728913381
11185500,2016-07-18,153.0,4.332477529
11185500,2016-07-19,134.0,3.794457443
11185500,2016-07-20,118.0,3.341387898
11185500,2016-07-21,105.0,2.973268892
11185500,2016-07-22,87.0,2.463565654
11185500,2016-07-23,76.0,2.152080341
11185500,2016-07-24,71.0,2.010496108
11185500,2016-07-25,63.0,1.783961335
11185500,2016-07-26,60.0,1.699010796
11185500,2016-07-27,54.0,1.529109716
11185500,2016-07-28,54.0,1.529109716
11185500,2016-07-29,68.0,1.925545568
11185500,2016-07-30,74.0,2.095446648
11185500,2016-07-31,71.0,2.010496108
11185500,2016-08-01,57.0,1.614060256
11185500,2016-08-02,51.0,1.444159176
11185500,2016-08-03,46.0,1.302574943
11185500,2016-08-04,41.0,1.16099071
11185500,2016-08-05,41.0,1.16099071
11185500,2016-08-06,41.0,1.16099071
11185500,2016-08-07,41.0,1.16099071
11185500,2016-08-08,41.0,1.16099071
11185500,2016-08-09,40.0,1.132673864
11185500,2016-08-10,40.0,1.132673864
11185500,2016-08-11,40.0,1.132673864
11185500,2016-08-12,40.0,1.132673864
11185500,2016-08-13,40.0,1.132673864
11185500,2016-08-14,40.0,1.132673864
11185500,2016-08-15,40.0,1.132673864
11185500,2016-08-16,41.0,1.16099071
11185500,2016-08-17,40.0,1.132673864
11185500,2016-08-18,40.0,1.132673864
11185500,2016-08-19,40.0,1.132673864
11185500,2016-08-20,40.0,1.132673864
11185500,2016-08-21,40.0,1.132673864
11185500,2016-08-22,40.0,1.132673864
11185500,2016-08-23,41.0,1.16099071
11185500,2016-08-24,41.0,1.16099071
11185500,2016-08-25,40.0,1.132673864
11185500,2016-08-26,40.0,1.132673864
11185500,2016-08-27,40.0,1.132673864
11185500,2016-08-28,40.0,1.132673864
11185500,2016-08-29,40.0,1.132673864
11185500,2016-08-30,40.0,1.132673864
11185500,2016-08-31,40.0,1.132673864
11185500,2016-09-01,40.0,1.132673864
11185500,2016-09-02,40.0,1.132673864
11185500,2016-09-03,40.0,1.132673864
11185500,2016-09-04,18.0,0.5097032387
11185500,2016-09-05,0.0,0.0
11185500,2016-09-06,0.0,0.0
11185500,2016-09-07,0.0,0.0
11185500,2016-09-08,0.0,0.0
11185500,2016-09-09,0.0,0.0
11185500,2016-09-10,0.0,0.0
11185500,2016-09-11,0.0,0.0
11185500,2016-09-12,0.0,0.0
11185500,2016-09-13,0.0,0.0
11185500,2016-09-14,0.0,0.0
11185500,2016-09-15,0.0,0.0
11185500,2016-09-16,0.0,0.0
11185500,2016-09-17,0.0,0.0
11185500,2016-09-18,0.0,0.0
11185500,2016-09-19,0.0,0.0
11185500,2016-09-20,0.0,0.0
11185500,2016-09-21,0.0,0.0
11185500,2016-09-22,0.0,0.0
11185500,2016-09-23,0.0,0.0
11185500,2016-09-24,0.0,0.0
11185500,2016-09-25,0.0,0.0
11185500,2016-09-26,0.0,0.0
11185500,2016-09-27,0.0,0.0
11185500,2016-09-28,0.0,0.0
11185500,2016-09-29,0.0,0.0
11185500,2016-09-30,0.0,0.0
11185500,2016-10-01,0.0,0.0
11185500,2016-10-02,0.0,0.0
11185500,2016-10-03,0.0,0.0
11185500,2016-10-04,0.0,0.0
11185500,2016-10-05,0.0,0.0
11185500,2016-10-06,0.0,0.0
11185500,2016-10-07,0.0,0.0
11185500,2016-10-08,0.0,0.0
11185500,2016-10-09,0.0,0.0
11185500,2016-10-10,0.0,0.0
11185500,2016-10-11,0.0,0.0
11185500,2016-10-12,12.0,0.3398021591
11185500,2016-10-13,40.0,1.132673864
11185500,2016-10-14,40.0,1.132673864
11185500,2016-10-15,40.0,1.132673864
11185500,2016-10-16,40.0,1.132673864
11185500,2016-10-17,40.0,1.132673864
11185500,2016-10-18,41.0,1.16099071
11185500,2016-10-19,42.0,1.189307557
